zone_id,unit,h0,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23
1045,km/h,32.426086956521736,34.97391304347826,36.243478260869566,35.0304347826087,30.79565217391304,27.334782608695654,23.8,19.713043478260868,19.965217391304346,20.130434782608695,19.40434782608696,19.443478260869565,19.104347826086954,18.97826086956522,19.93913043478261,19.82608695652174,17.821739130434782,16.508695652173913,17.33478260869565,20.360869565217392,22.304347826086957,24.3,27.36521739130435,30.630434782608695
1047,km/h,40.891304347826086,42.05652173913043,41.42173913043479,42.93913043478261,41.71739130434783,26.243478260869566,20.395652173913046,17.26086956521739,18.321739130434782,19.608695652173914,20.230434782608697,20.139130434782608,19.94782608695652,20.221739130434784,21.5,21.12608695652174,16.35217391304348,13.247826086956522,13.660869565217391,20.282608695652176,26.595652173913045,29.58695652173913,33.839130434782604,37.23478260869565
1054,km/h,43.91304347826087,44.13913043478261,42.756521739130434,43.05652173913043,42.917391304347824,39.778260869565216,31.039130434782606,22.956521739130434,28.29565217391304,32.34782608695652,33.665217391304346,33.778260869565216,33.417391304347824,33.29130434782609,33.2304347826087,32.3304347826087,30.395652173913046,29.117391304347827,28.743478260869566,32.95652173913044,36.839130434782604,38.49130434782609,41.28695652173913,43.0304347826087
1055,km/h,49.834782608695654,49.821739130434786,49.37826086956522,50.11304347826086,50.417391304347824,49.891304347826086,50.23913043478261,46.61739130434783,46.18260869565218,45.095652173913045,44.03478260869565,43.51304347826087,43.95652173913044,43.69565217391305,43.30869565217392,42.28695652173913,36.608695652173914,31.12608695652174,31.29565217391304,36.03913043478261,44.256521739130434,47.28695652173913,48.665217391304346,50.34782608695652
1001044,km/h,44.678260869565214,43.917391304347824,44.43478260869565,46.14782608695653,45.48695652173913,44.643478260869564,38.88260869565217,30.156521739130437,32.982608695652175,35.856521739130436,35.94782608695652,35.17391304347826,35.15217391304348,35.5,37.05652173913043,36.2,33.14782608695652,31.356521739130436,30.90869565217391,35.017391304347825,40.43478260869565,42.93478260869565,44.17826086956522,44.517391304347825
1001045,km/h,44.391304347826086,43.88695652173913,42.25217391304348,42.97826086956522,43.23913043478261,42.452173913043474,38.02608695652174,31.278260869565216,31.38695652173913,32.834782608695654,35.15217391304348,35.54347826086956,34.73478260869565,33.73913043478261,33.91304347826087,32.2304347826087,26.095652173913045,22.452173913043477,26.56086956521739,35.03913043478261,38.952173913043474,40.57826086956521,42.082608695652176,44.1695652173913
1002381,km/h,46.5304347826087,46.44347826086957,44.56521739130435,45.356521739130436,45.82608695652174,41.97826086956522,28.52173913043478,19.695652173913043,23.313043478260873,27.569565217391304,27.13478260869565,28.13478260869565,29.582608695652173,30.291304347826088,28.317391304347826,27.02173913043478,22.004347826086956,23.782608695652176,30.182608695652174,33.78695652173913,36.52608695652174,38.42173913043479,42.0,45.65652173913043
1002382,km/h,47.65652173913043,46.83043478260869,44.5,46.13478260869565,45.38695652173914,43.12608695652174,37.0,34.36086956521739,34.743478260869566,34.339130434782604,33.46086956521739,32.9,32.31739130434783,31.682608695652174,31.895652173913046,30.308695652173913,24.308695652173913,18.621739130434783,18.76521739130435,29.06086956521739,34.90869565217391,37.62608695652174,39.65652173913043,43.97826086956522
